2024-07-03 17:40:13 {'S1': 0, 'S2': 0, 'V1': 0, 'V2': 0}
2024-07-03 17:40:15 {'S1': 185, 'S2': 201, 'V1': 76, 'V2': 82}
2024-07-03 17:40:15 {'S1': 186, 'S2': 201, 'V1': 76, 'V2': 82}
2024-07-03 17:40:15 {'S1': 186, 'S2': 201, 'V1': 76, 'V2': 82}
2024-07-03 17:40:15 {'S1': 186, 'S2': 201, 'V1': 76, 'V2': 82}
2024-07-03 17:40:15 {'S1': 186, 'S2': 201, 'V1': 76, 'V2': 82}
2024-07-03 17:40:15 {'S1': 186, 'S2': 201, 'V1': 76, 'V2': 82}
2024-07-03 17:40:15 {'S1': 186, 'S2': 201, 'V1': 76, 'V2': 82}
2024-07-03 17:40:15 {'S1': 186, 'S2': 201, 'V1': 76, 'V2': 82}
2024-07-03 17:40:15 {'S1': 186, 'S2': 202, 'V1': 76, 'V2': 82}
2024-07-03 17:40:15 {'S1': 187, 'S2': 202, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 187, 'S2': 202, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 187, 'S2': 202, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 187, 'S2': 202, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 187, 'S2': 202, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 187, 'S2': 202, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 187, 'S2': 203, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 187, 'S2': 203, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 188, 'S2': 203, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 188, 'S2': 203, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 188, 'S2': 203, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 188, 'S2': 203, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 188, 'S2': 203, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 188, 'S2': 204, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 188, 'S2': 204, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 188, 'S2': 204, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 189, 'S2': 204, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 189, 'S2': 204, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 189, 'S2': 204, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 189, 'S2': 204, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 189, 'S2': 205, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 189, 'S2': 205, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 189, 'S2': 205, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 189, 'S2': 205, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 190, 'S2': 205, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 190, 'S2': 205, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 190, 'S2': 205, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 190, 'S2': 205, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 190, 'S2': 206, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 190, 'S2': 206, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 190, 'S2': 206, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 190, 'S2': 206, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 191, 'S2': 206, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 191, 'S2': 206, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 191, 'S2': 206, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 191, 'S2': 207, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 191, 'S2': 207, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 191, 'S2': 207, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 191, 'S2': 207, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 191, 'S2': 207, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 192, 'S2': 207, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 192, 'S2': 207, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 192, 'S2': 208, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 192, 'S2': 208, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 192, 'S2': 208, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 192, 'S2': 208, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 192, 'S2': 208, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 192, 'S2': 208, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 193, 'S2': 208, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 193, 'S2': 208, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 193, 'S2': 209, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 193, 'S2': 209, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 193, 'S2': 209, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 193, 'S2': 209, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 193, 'S2': 209, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 193, 'S2': 209, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 194, 'S2': 209, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 194, 'S2': 210, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 194, 'S2': 210, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 194, 'S2': 210, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 194, 'S2': 210, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 194, 'S2': 210, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 194, 'S2': 210, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 194, 'S2': 210, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 195, 'S2': 211, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 195, 'S2': 211, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 195, 'S2': 211, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 195, 'S2': 211, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 195, 'S2': 211, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 195, 'S2': 211, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 195, 'S2': 211, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 196, 'S2': 211, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 196, 'S2': 212, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 196, 'S2': 212, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 196, 'S2': 212, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 196, 'S2': 212, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 196, 'S2': 212, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 196, 'S2': 212, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 196, 'S2': 212, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 197, 'S2': 213, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 197, 'S2': 213, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 197, 'S2': 213, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 197, 'S2': 213, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 197, 'S2': 213, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 197, 'S2': 213, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 197, 'S2': 213, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 197, 'S2': 214, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 198, 'S2': 214, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 198, 'S2': 214, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 198, 'S2': 214, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 198, 'S2': 214, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 198, 'S2': 214, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 198, 'S2': 214, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 198, 'S2': 214, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 198, 'S2': 215, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 199, 'S2': 215, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 199, 'S2': 215, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 199, 'S2': 215, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 199, 'S2': 215, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 199, 'S2': 215, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 199, 'S2': 215, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 199, 'S2': 216, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 199, 'S2': 216, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 200, 'S2': 216, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 200, 'S2': 216, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 200, 'S2': 216, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 200, 'S2': 216, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 200, 'S2': 216, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 200, 'S2': 217, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 200, 'S2': 217, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 200, 'S2': 217, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 201, 'S2': 217, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 201, 'S2': 217, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 201, 'S2': 217, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 201, 'S2': 217, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 201, 'S2': 218, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 201, 'S2': 218, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 201, 'S2': 218, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 201, 'S2': 218, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 202, 'S2': 218, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 202, 'S2': 218, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 202, 'S2': 218, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 202, 'S2': 218, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 202, 'S2': 219, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 202, 'S2': 219, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 202, 'S2': 219, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 202, 'S2': 219, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 203, 'S2': 219, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 203, 'S2': 219, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 203, 'S2': 219, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 203, 'S2': 220, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 203, 'S2': 220, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 203, 'S2': 220, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 203, 'S2': 220, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 203, 'S2': 220, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 204, 'S2': 220, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 204, 'S2': 220, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 204, 'S2': 221, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 204, 'S2': 221, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 204, 'S2': 221, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 204, 'S2': 221, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 204, 'S2': 221, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 204, 'S2': 221, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 205, 'S2': 221, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 205, 'S2': 221, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 205, 'S2': 222, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 205, 'S2': 222, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 205, 'S2': 222, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 205, 'S2': 222, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 205, 'S2': 222, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 205, 'S2': 222, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 206, 'S2': 222, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 206, 'S2': 223, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 206, 'S2': 223, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 206, 'S2': 223, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 206, 'S2': 223, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 206, 'S2': 223, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 206, 'S2': 223, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 206, 'S2': 223, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 207, 'S2': 224, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 207, 'S2': 224, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 207, 'S2': 224, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 207, 'S2': 224, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 207, 'S2': 224, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 207, 'S2': 224, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 207, 'S2': 224, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 208, 'S2': 224, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 208, 'S2': 225, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 208, 'S2': 225, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 208, 'S2': 225, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 208, 'S2': 225, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 208, 'S2': 225, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 208, 'S2': 225, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 208, 'S2': 225, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 209, 'S2': 226, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 209, 'S2': 226, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 209, 'S2': 226, 'V1': 74, 'V2': 82}
2024-07-03 17:40:15 {'S1': 209, 'S2': 226, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 209, 'S2': 226, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 209, 'S2': 226, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 209, 'S2': 226, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 209, 'S2': 227, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 210, 'S2': 227, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 210, 'S2': 227, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 210, 'S2': 227, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 210, 'S2': 227, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 210, 'S2': 227, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 210, 'S2': 227, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 210, 'S2': 227, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 210, 'S2': 228, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 211, 'S2': 228, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 211, 'S2': 228, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 211, 'S2': 228, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 211, 'S2': 228, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 211, 'S2': 228, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 211, 'S2': 228, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 211, 'S2': 229, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 211, 'S2': 229, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 212, 'S2': 229, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 212, 'S2': 229, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 212, 'S2': 229, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 212, 'S2': 229, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 212, 'S2': 229, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 212, 'S2': 230, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 212, 'S2': 230, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 212, 'S2': 230, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 213, 'S2': 230, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 213, 'S2': 230, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 213, 'S2': 230, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 213, 'S2': 230, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 213, 'S2': 230, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 213, 'S2': 231, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 213, 'S2': 231, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 213, 'S2': 231, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 214, 'S2': 231, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 214, 'S2': 231, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 214, 'S2': 231, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 214, 'S2': 231, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 214, 'S2': 232, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 214, 'S2': 232, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 214, 'S2': 232, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 214, 'S2': 232, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 215, 'S2': 232, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 215, 'S2': 232, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 215, 'S2': 232, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 215, 'S2': 233, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 215, 'S2': 233, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 215, 'S2': 233, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 215, 'S2': 233, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 215, 'S2': 233, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 216, 'S2': 233, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 216, 'S2': 233, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 216, 'S2': 233, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 216, 'S2': 234, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 216, 'S2': 234, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 216, 'S2': 234, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 216, 'S2': 234, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 216, 'S2': 234, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 217, 'S2': 234, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 217, 'S2': 234, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 217, 'S2': 235, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 217, 'S2': 235, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 217, 'S2': 235, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 217, 'S2': 235, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 217, 'S2': 235, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 217, 'S2': 235, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 218, 'S2': 235, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 218, 'S2': 236, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 218, 'S2': 236, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 218, 'S2': 236, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 218, 'S2': 236, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 218, 'S2': 236, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 218, 'S2': 236, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 218, 'S2': 236, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 219, 'S2': 236, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 219, 'S2': 237, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 219, 'S2': 237, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 219, 'S2': 237, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 219, 'S2': 237, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 219, 'S2': 237, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 219, 'S2': 237, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 219, 'S2': 237, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 220, 'S2': 238, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 220, 'S2': 238, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 220, 'S2': 238, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 220, 'S2': 238, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 220, 'S2': 238, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 220, 'S2': 238, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 220, 'S2': 238, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 220, 'S2': 239, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 221, 'S2': 239, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 221, 'S2': 239, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 221, 'S2': 239, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 221, 'S2': 239, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 221, 'S2': 239, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 221, 'S2': 239, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 221, 'S2': 239, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 222, 'S2': 240, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 222, 'S2': 240, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 222, 'S2': 240, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 222, 'S2': 240, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 222, 'S2': 240, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 222, 'S2': 240, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 222, 'S2': 240, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 222, 'S2': 241, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 223, 'S2': 241, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 223, 'S2': 241, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 223, 'S2': 241, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 223, 'S2': 241, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 223, 'S2': 241, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 223, 'S2': 241, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 223, 'S2': 242, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 223, 'S2': 242, 'V1': 74, 'V2': 82}
2024-07-03 17:40:16 {'S1': 224, 'S2': 242, 'V1': 74, 'V2': 82}
